Ticket ID,Ticket name,Ticket status,Create date,Ticket owner,Source,Category,Company ID,Amount,Customer Type,Duration being a customer (years),Status
202,GU,Closed,05/05/2020,Bill,Email,,919061212,8794,Three,2,Customer
1381,BAD,Closed,14/01/2021,James,Web,,919061212,8794,Three,2,Customer
1382,BAE,Closed,08/01/2021,Rob,Web,Page Update,919061212,8794,Three,2,Customer
1383,BAF,Closed,08/01/2021,Rob,Web,Page Update,919061212,8794,Three,2,Customer
1384,BAG,Closed,07/01/2021,Rob,Web,Page Adding,919061212,8794,Three,2,Customer
1385,BAH,Closed,07/01/2021,Rob,Web,Page Update,919061212,8794,Three,2,Customer
1386,BAI,Closed,30/12/2020,James,Web,,919061212,8794,Three,2,Customer
1387,BAJ,Closed,17/12/2020,Rob,Web,Delivery Error,919061212,8794,Three,2,Customer
1388,BAK,Closed,16/12/2020,Tony,Web,Page Update,919061212,8794,Three,2,Customer
1389,BAL,Closed,16/12/2020,Rob,Web,Page Adding,919061212,8794,Three,2,Customer
1390,BAM,Closed,16/12/2020,Rob,Web,,919061212,8794,Three,2,Customer
1391,BAN,Closed,15/12/2020,Rob,Web,Page Adding,919061212,8794,Three,2,Customer
1392,BAO,Closed,15/12/2020,Rob,Web,Page Update,919061212,8794,Three,2,Customer
1393,BAP,Closed,15/12/2020,Rob,Web,Page Update,919061212,8794,Three,2,Customer
1394,BAQ,Closed,15/12/2020,Rob,Web,,919061212,8794,Three,2,Customer
1395,BAR,Closed,14/12/2020,Rob,Web,,919061212,8794,Three,2,Customer
1396,BAS,Closed,14/12/2020,Rob,Web,Page Update,919061212,8794,Three,2,Customer
1397,BAT,Closed,14/12/2020,Rob,Web,General,919061212,8794,Three,2,Customer
1398,BAU,Closed,14/12/2020,James,Web,,919061212,8794,Three,2,Customer
1399,BAV,Closed,08/12/2020,Rob,Web,Page Adding,919061212,8794,Three,2,Customer
1400,BAW,Closed,08/12/2020,Rob,Web,,919061212,8794,Three,2,Customer
1401,BAX,Closed,07/12/2020,Rob,Web,General,919061212,8794,Three,2,Customer
1402,BAY,Closed,02/12/2020,Rob,Web,Page Update,919061212,8794,Three,2,Customer
1403,BAZ,Closed,02/12/2020,Rob,Web,,919061212,8794,Three,2,Customer
1404,BBA,Closed,01/12/2020,Rob,Web,Page Update,919061212,8794,Three,2,Customer
1405,BBB,Closed,01/12/2020,Rob,Web,,919061212,8794,Three,2,Customer
1406,BBC,Closed,01/12/2020,James,Web,Page Adding,919061212,8794,Three,2,Customer
1407,BBD,Closed,30/11/2020,James,Web,Page Adding,919061212,8794,Three,2,Customer
1408,BBE,Closed,27/11/2020,James,Web,,919061212,8794,Three,2,Customer
1409,BBF,Closed,24/11/2020,James,Web,,919061212,8794,Three,2,Customer
1410,BBG,Closed,19/11/2020,Rob,Web,Page Update,919061212,8794,Three,2,Customer
1411,BBH,Closed,18/11/2020,Rob,Web,General,919061212,8794,Three,2,Customer
1412,BBI,Closed,18/11/2020,Rob,Web,General,919061212,8794,Three,2,Customer
1413,BBJ,Closed,17/11/2020,Rob,Web,Page Update,919061212,8794,Three,2,Customer
1414,BBK,Closed,17/11/2020,Rob,Web,Page Update,919061212,8794,Three,2,Customer
1415,BBL,Closed,05/11/2020,Shane,Web,Page Adding,919061212,8794,Three,2,Customer
1416,BBM,Closed,05/11/2020,Rob,Web,Page Update,919061212,8794,Three,2,Customer
1417,BBN,Closed,15/10/2020,Tony,Web,Page Adding,919061212,8794,Three,2,Customer
1418,BBO,Closed,14/10/2020,Rob,Web,General,919061212,8794,Three,2,Customer
1419,BBP,Closed,14/10/2020,Rob,Web,Page Adding,919061212,8794,Three,2,Customer
1420,BBQ,Closed,12/10/2020,Tony,Web,Page Adding,919061212,8794,Three,2,Customer
1421,BBR,Closed,12/10/2020,Rob,Email,General,919061212,8794,Three,2,Customer
1422,BBS,Closed,12/10/2020,Rob,Web,Page Update,919061212,8794,Three,2,Customer
1423,BBT,Closed,08/10/2020,Rob,Web,Page Adding,919061212,8794,Three,2,Customer
1424,BBU,Closed,07/10/2020,Rob,Web,Page Adding,919061212,8794,Three,2,Customer
1425,BBV,Closed,06/10/2020,Tony,Web,Page Adding,919061212,8794,Three,2,Customer
1426,BBW,Closed,06/10/2020,Tony,Web,Page Adding,919061212,8794,Three,2,Customer
1427,BBX,Closed,06/10/2020,Tony,Web,Page Adding,919061212,8794,Three,2,Customer
1428,BBY,Closed,06/10/2020,Tony,Web,Page Adding,919061212,8794,Three,2,Customer
1429,BBZ,Closed,06/10/2020,Tony,Web,General,919061212,8794,Three,2,Customer
1430,BCA,Closed,23/09/2020,Rob,Web,General,919061212,8794,Three,2,Customer
1431,BCB,Closed,23/09/2020,Rob,Web,General,919061212,8794,Three,2,Customer
1432,BCC,Closed,22/09/2020,Rob,Web,Page Update,919061212,8794,Three,2,Customer
1433,BCD,Closed,22/09/2020,Rob,Web,Page Update,919061212,8794,Three,2,Customer
1434,BCE,Closed,21/09/2020,Rob,Web,General,919061212,8794,Three,2,Customer
1435,BCF,Closed,18/09/2020,Rob,Web,Page Adding,919061212,8794,Three,2,Customer
1436,BCG,Closed,17/09/2020,Rob,Web,Delivery Error,919061212,8794,Three,2,Customer
1437,BCH,Closed,16/09/2020,Rob,Web,General,919061212,8794,Three,2,Customer
1438,BCI,Closed,09/09/2020,Tony,Email,Delivery Error,919061212,8794,Three,2,Customer
1439,BCJ,Closed,08/09/2020,Rob,Web,Page Adding,919061212,8794,Three,2,Customer
1440,BCK,Closed,08/09/2020,Rob,Web,Page Update,919061212,8794,Three,2,Customer
1441,BCL,Closed,07/09/2020,Rob,Web,Page Adding,919061212,8794,Three,2,Customer
1442,BCM,Closed,07/09/2020,Rob,Web,Page Update,919061212,8794,Three,2,Customer
1443,BCN,Closed,04/09/2020,Rob,Web,Page Update,919061212,8794,Three,2,Customer
1444,BCO,Closed,03/09/2020,Rob,Web,Page Adding,919061212,8794,Three,2,Customer
1445,BCP,Closed,31/08/2020,Rob,Web,Page Update,919061212,8794,Three,2,Customer
1446,BCQ,Closed,27/08/2020,Tony,Email,Delivery Error,919061212,8794,Three,2,Customer
1447,BCR,Closed,27/08/2020,Rob,Web,General,919061212,8794,Three,2,Customer
1448,BCS,Closed,26/08/2020,Rob,Web,Page Update,919061212,8794,Three,2,Customer
1449,BCT,Closed,25/08/2020,Rob,Email,Page Update,919061212,8794,Three,2,Customer
1450,BCU,Closed,21/08/2020,Rob,Web,Page Adding,919061212,8794,Three,2,Customer
1451,BCV,Closed,19/08/2020,Rob,Web,Page Adding,919061212,8794,Three,2,Customer
1452,BCW,Closed,19/08/2020,Rob,Web,Page Update,919061212,8794,Three,2,Customer
1453,BCX,Closed,17/08/2020,Rob,Web,Page Adding,919061212,8794,Three,2,Customer
1454,BCY,Closed,14/08/2020,Rob,Web,Page Update,919061212,8794,Three,2,Customer
1455,BCZ,Closed,12/08/2020,Rob,Web,Page Adding,919061212,8794,Three,2,Customer
1456,BDA,Closed,12/08/2020,Rob,Web,Page Adding,919061212,8794,Three,2,Customer
1457,BDB,Closed,10/08/2020,Rob,Web,Page Adding,919061212,8794,Three,2,Customer
1458,BDC,Closed,07/08/2020,Rob,Web,Page Update,919061212,8794,Three,2,Customer
1459,BDD,Closed,07/08/2020,Rob,Web,Page Adding,919061212,8794,Three,2,Customer
1460,BDE,Closed,05/08/2020,Tony,Web,Page Adding,919061212,8794,Three,2,Customer
1461,BDF,Closed,29/07/2020,Tony,Web,Page Adding,919061212,8794,Three,2,Customer
1462,BDG,Closed,09/07/2020,Tony,Web,Page Update,919061212,8794,Three,2,Customer
1463,BDH,Closed,02/07/2020,Rob,Web,Page Update,919061212,8794,Three,2,Customer
1464,BDI,Closed,02/07/2020,Rob,Web,Page Update,919061212,8794,Three,2,Customer
1465,BDJ,Closed,01/07/2020,Bill,Web,Page Update,919061212,8794,Three,2,Customer
1466,BDK,Closed,30/06/2020,Bill,Web,Page Adding,919061212,8794,Three,2,Customer
1467,BDL,Closed,29/06/2020,Bill,Web,Page Adding,919061212,8794,Three,2,Customer
1514,BFG,Closed,29/06/2020,Bill,Web,Page Adding,919061212,8794,Three,2,Customer
1515,BFH,Closed,26/06/2020,Bill,Email,Page Adding,919061212,8794,Three,2,Customer
1516,BFI,Closed,26/06/2020,Bill,Email,Page Update,919061212,8794,Three,2,Customer
2278,CIQ,Closed,25/06/2020,Rob,Email,Page Update,919061212,8794,Three,2,Customer
2279,CIR,Closed,25/06/2020,Rob,Email,Page Update,919061212,8794,Three,2,Customer
2280,CIS,Closed,24/06/2020,Tony,Email,Page Update,919061212,8794,Three,2,Customer
2281,CIT,Closed,24/06/2020,Bill,Email,,919061212,8794,Three,2,Customer
2282,CIU,Closed,22/06/2020,Tony,Email,General,919061212,8794,Three,2,Customer
2283,CIV,Closed,18/06/2020,Bill,Email,,919061212,8794,Three,2,Customer
2284,CIW,Closed,17/06/2020,Bill,Email,Page Adding,919061212,8794,Three,2,Customer
2514,CRS,Closed,16/06/2020,Bill,Email,,919061212,8794,Three,2,Customer
2521,CRZ,Closed,15/06/2020,Bill,Email,,919061212,8794,Three,2,Customer
2522,CSA,Closed,11/06/2020,Bill,Email,,919061212,8794,Three,2,Customer
2523,CSB,Closed,09/06/2020,Bill,Email,,919061212,8794,Three,2,Customer
2524,CSC,Closed,08/06/2020,Bill,Email,,919061212,8794,Three,2,Customer
2525,CSD,Closed,04/06/2020,Bill,Email,,919061212,8794,Three,2,Customer
3308,DWG,Closed,01/05/2020,Bill,Email,,919061212,8794,Three,2,Customer
3399,DZT,Closed,30/04/2020,Bill,Email,,919061212,8794,Three,2,Customer
1511,BFD,Closed,05/06/2020,Bill,Email,,919061370,6927,Three,2,Customer
1512,BFE,Closed,27/04/2020,Bill,Email,,919061370,6927,Three,2,Customer
1119,AQB,Closed,08/10/2020,Rob,Web,General,918928082,2520,One,4,Customer
1120,AQC,Closed,07/10/2020,Rob,Web,General,918928082,2520,One,4,Customer
1121,AQD,Closed,07/07/2020,Rob,Web,Page Adding,918928082,2520,One,4,Customer
511,SR,Closed,14/05/2020,Bill,Email,,1800191920,5650,Two,1,Customer
3809,EPN,Closed,18/01/2021,Rob,Web,,1800191920,5650,Two,1,Customer
3810,EPO,Closed,18/01/2021,Rob,Web,Page Adding,1800191920,5650,Two,1,Customer
3811,EPP,Closed,12/01/2021,Rob,Web,General,1800191920,5650,Two,1,Customer
3812,EPQ,Closed,21/07/2020,Rob,Email,Delivery Error,1800191920,5650,Two,1,Customer
3813,EPR,Closed,15/06/2020,Bill,Email,,2548781992,5650,Two,1,Customer
2018,BYQ,Closed,24/08/2020,Rob,Email,General,943214439,6780,Two,2,Customer
2019,BYR,Closed,29/07/2020,Tony,Web,Page Update,943214439,6780,Two,2,Customer
2020,BYS,Closed,14/07/2020,Rob,Web,Page Update,943214439,6780,Two,2,Customer
2021,BYT,Closed,14/07/2020,Rob,Web,Page Update,943214439,6780,Two,2,Customer
2022,BYU,Closed,17/06/2020,Bill,Email,,943214439,6780,Two,2,Customer
3488,EDE,Closed,07/12/2020,Rob,Email,Page Update,2097809067,3390,One,2,Customer
3489,EDF,Closed,13/01/2021,Tony,Email,Page Adding,2097809067,3390,One,2,Customer
3490,EDG,Closed,11/01/2021,Rob,Email,Page Adding,2097809067,3390,One,2,Customer
3491,EDH,Closed,09/11/2020,Tony,Email,General,2097809067,3390,One,2,Customer
3492,EDI,Closed,19/10/2020,Shane,Email,,2097809067,3390,One,2,Customer
3493,EDJ,Closed,10/09/2020,Rob,Email,Page Adding,2097809067,3390,One,2,Customer
3494,EDK,Closed,03/09/2020,Rob,Email,Page Adding,2097809067,3390,One,2,Customer
2884,DFY,Closed,29/05/2020,Bill,Email,,1115508123,5820,Three,2,Customer
93,CP,Closed,06/05/2020,Bill,Email,,919061744,7272,Three,2,Customer
1626,BJO,Closed,06/05/2020,Bill,Email,,919061744,7272,Three,2,Customer
3555,EFT,Closed,28/07/2020,Steve,Web,,2669434589,5594,Two,2,Customer
3556,EFU,Closed,22/06/2020,Bill,Email,,2669434589,5594,Two,2,Customer
3557,EFV,Closed,15/06/2020,Bill,Email,,2669434589,5594,Two,2,Customer
525,TF,Closed,11/05/2020,Bill,Email,,919061748,6724,Three,1,Customer
3814,EPS,Closed,05/01/2021,Rob,Web,Page Adding,919061748,6724,Three,1,Customer
3815,EPT,Closed,11/11/2020,Rob,Web,Page Update,919061748,6724,Three,1,Customer
3816,EPU,Closed,21/09/2020,Rob,Email,Delivery Error,919061748,6724,Three,1,Customer
3817,EPV,Closed,18/09/2020,Tony,Email,Delivery Error,919061748,6724,Three,1,Customer
3818,EPW,Closed,21/08/2020,Rob,Email,Delivery Error,919061748,6724,Three,1,Customer
3819,EPX,Closed,23/07/2020,Rob,Email,General,919061748,6724,Three,1,Customer
3820,EPY,Closed,17/07/2020,Rob,Email,General,919061748,6724,Three,1,Customer
3821,EPZ,Closed,25/06/2020,Tony,Email,Page Update,919061748,6724,Three,1,Customer
3822,EQA,Closed,09/06/2020,Bill,Email,,919061748,6724,Three,1,Customer
3823,EQB,Closed,01/06/2020,Bill,Email,,4538049313,3955,Two,1,Customer
534,TO,Closed,03/06/2020,Bill,Email,,4165995229,2260,One,1,Customer
3824,EQC,Closed,14/08/2020,Rob,Email,Page Update,4165995229,2260,One,1,Customer
3825,EQD,Closed,27/10/2020,Rob,Web,General,4165995229,2260,One,1,Customer
3826,EQE,Closed,19/10/2020,Rob,Email,Page Update,4165995229,2260,One,1,Customer
3827,EQF,Closed,15/10/2020,Rob,Email,General,4165995229,2260,One,1,Customer
516,SW,Closed,04/05/2020,Bill,Email,,2559697705,2260,One,0,Prospect
3910,ETK,Closed,13/08/2020,Rob,Web,Page Adding,2559697705,2260,One,0,Prospect
3911,ETL,Closed,04/08/2020,Rob,Web,Page Update,2559697705,2260,One,0,Prospect
4017,EXN,Closed,03/07/2020,Bill,Email,General,5193646714,7296,Three,0,Prospect
449,QH,Closed,04/06/2020,Bill,Email,,2380009032,6401,Three,2,Customer
450,QI,Closed,01/06/2020,Bill,Email,,2380009032,6401,Three,2,Customer
451,QJ,Closed,29/05/2020,Bill,Email,,2380009032,6401,Three,2,Customer
452,QK,Closed,26/05/2020,Bill,Email,,2380009032,6401,Three,2,Customer
453,QL,Closed,19/05/2020,Bill,Email,,2380009032,6401,Three,2,Customer
454,QM,Closed,12/05/2020,Bill,Email,,2380009032,6401,Three,2,Customer
3587,EGZ,Closed,06/01/2021,Tony,Web,Page Adding,2380009032,6401,Three,2,Customer
3588,EHA,Closed,06/10/2020,Tony,Web,Page Adding,2380009032,6401,Three,2,Customer
3589,EHB,Closed,29/09/2020,Tony,Web,Page Adding,2380009032,6401,Three,2,Customer
3590,EHC,Closed,22/09/2020,Tony,Web,Page Adding,2380009032,6401,Three,2,Customer
3591,EHD,Closed,22/09/2020,Tony,Web,Page Adding,2380009032,6401,Three,2,Customer
3592,EHE,Closed,22/09/2020,Tony,Web,Page Adding,2380009032,6401,Three,2,Customer
3593,EHF,Closed,22/09/2020,Tony,Web,Page Adding,2380009032,6401,Three,2,Customer
3594,EHG,Closed,17/09/2020,Tony,Web,General,2380009032,6401,Three,2,Customer
3595,EHH,Closed,28/08/2020,Tony,Web,Page Adding,2380009032,6401,Three,2,Customer
3596,EHI,Closed,19/08/2020,Tony,Web,Page Adding,2380009032,6401,Three,2,Customer
3597,EHJ,Closed,04/08/2020,Tony,Web,,2380009032,6401,Three,2,Customer
3598,EHK,Closed,28/07/2020,Tony,Web,Page Adding,2380009032,6401,Three,2,Customer
3599,EHL,Closed,18/07/2020,Tony,Web,,2380009032,6401,Three,2,Customer
3600,EHM,Closed,17/07/2020,Tony,Web,Page Adding,2380009032,6401,Three,2,Customer
3601,EHN,Closed,17/07/2020,Tony,Web,Page Adding,2380009032,6401,Three,2,Customer
3602,EHO,Closed,17/07/2020,Tony,Web,Page Adding,2380009032,6401,Three,2,Customer
3603,EHP,Closed,17/07/2020,Tony,Web,Page Adding,2380009032,6401,Three,2,Customer
3604,EHQ,Closed,17/07/2020,Rob,Web,Page Adding,2380009032,6401,Three,2,Customer
3605,EHR,Closed,17/07/2020,Rob,Web,Page Adding,2380009032,6401,Three,2,Customer
3606,EHS,Closed,13/07/2020,Tony,Web,,2380009032,6401,Three,2,Customer
3607,EHT,Closed,13/07/2020,Tony,Web,,2380009032,6401,Three,2,Customer
3608,EHU,Closed,07/07/2020,Tony,Web,Page Adding,2380009032,6401,Three,2,Customer
3609,EHV,Closed,07/07/2020,Tony,Web,Page Adding,2380009032,6401,Three,2,Customer
3610,EHW,Closed,07/07/2020,Tony,Web,Page Adding,2380009032,6401,Three,2,Customer
3611,EHX,Closed,07/07/2020,Tony,Web,Page Adding,2380009032,6401,Three,2,Customer
3612,EHY,Closed,07/07/2020,Tony,Web,Page Adding,2380009032,6401,Three,2,Customer
3613,EHZ,Closed,07/07/2020,Tony,Web,Page Adding,2380009032,6401,Three,2,Customer
3614,EIA,Closed,07/07/2020,Tony,Web,Page Adding,2380009032,6401,Three,2,Customer
3615,EIB,Closed,07/07/2020,Tony,Web,Page Adding,2380009032,6401,Three,2,Customer
3616,EIC,Closed,07/07/2020,Tony,Web,Page Adding,2380009032,6401,Three,2,Customer
3617,EID,Closed,07/07/2020,Tony,Web,Page Adding,2380009032,6401,Three,2,Customer
3618,EIE,Closed,02/07/2020,Bill,Web,Page Adding,2380009032,6401,Three,2,Customer
3619,EIF,Closed,02/07/2020,Bill,Web,Page Adding,2380009032,6401,Three,2,Customer
3620,EIG,Closed,02/07/2020,Bill,Web,Page Adding,2380009032,6401,Three,2,Customer
3621,EIH,Closed,02/07/2020,Bill,Web,Page Adding,2380009032,6401,Three,2,Customer
3622,EII,Closed,02/07/2020,Bill,Web,Page Adding,2380009032,6401,Three,2,Customer
3623,EIJ,Closed,02/07/2020,Tony,Web,,2380009032,6401,Three,2,Customer
3624,EIK,Closed,16/06/2020,Bill,Email,,2380009032,6401,Three,2,Customer
3625,EIL,Closed,12/06/2020,Bill,Email,,2380009032,6401,Three,2,Customer
3626,EIM,Closed,09/06/2020,Bill,Email,,2380009032,6401,Three,2,Customer
3442,EBK,Closed,24/06/2020,Bill,Email,,1785678612,2401,One,3,Customer
3828,EQG,Closed,07/01/2021,Tony,Web,Page Update,918927764,5650,Three,1,Customer
3829,EQH,Closed,27/10/2020,Rob,Web,Page Adding,918927764,5650,Three,1,Customer
3830,EQI,Closed,13/10/2020,Tony,Web,General,918927764,5650,Three,1,Customer
3831,EQJ,Closed,17/09/2020,Tony,Web,Page Adding,918927764,5650,Three,1,Customer
3832,EQK,Closed,12/08/2020,Tony,Web,Page Adding,918927764,5650,Three,1,Customer
3833,EQL,Closed,03/08/2020,Tony,Web,Page Adding,918927764,5650,Three,1,Customer
3834,EQM,Closed,22/07/2020,Tony,Web,Page Update,918927764,5650,Three,1,Customer
3835,EQN,Closed,20/07/2020,Tony,Web,Page Update,918927764,5650,Three,1,Customer
3836,EQO,Closed,09/07/2020,Tony,Web,Page Adding,918927764,5650,Three,1,Customer
3837,EQP,Closed,09/07/2020,Rob,Web,,918927764,5650,Three,1,Customer
3838,EQQ,Closed,09/07/2020,Tony,Web,General,918927764,5650,Three,1,Customer
3839,EQR,Closed,09/07/2020,Rob,Web,General,918927764,5650,Three,1,Customer
3840,EQS,Closed,02/07/2020,Rob,Web,Page Adding,918927764,5650,Three,1,Customer
3841,EQT,Closed,02/07/2020,Rob,Web,Page Update,918927764,5650,Three,1,Customer
3842,EQU,Closed,02/07/2020,Rob,Web,Page Update,918927764,5650,Three,1,Customer
3843,EQV,Closed,02/07/2020,Rob,Web,Page Adding,918927764,5650,Three,1,Customer
3844,EQW,Closed,02/07/2020,Tony,Web,Page Adding,918927764,5650,Three,1,Customer
3845,EQX,Closed,02/07/2020,Tony,Web,Page Adding,918927764,5650,Three,1,Customer
3846,EQY,Closed,01/07/2020,Bill,Web,Page Adding,918927764,5650,Three,1,Customer
3847,EQZ,Closed,09/06/2020,Bill,Email,,918927764,5650,Three,1,Customer
3848,ERA,Closed,09/06/2020,Bill,Email,,918927764,5650,Three,1,Customer
3849,ERB,Closed,05/06/2020,Bill,Email,,918927764,5650,Three,1,Customer
3850,ERC,Closed,05/06/2020,Bill,Email,,918927764,5650,Three,1,Customer
3851,ERD,Closed,01/06/2020,Bill,Email,,918927764,5650,Three,1,Customer
3852,ERE,Closed,12/05/2020,Bill,Email,,918927764,5650,Three,1,Customer
3853,ERF,Closed,08/05/2020,Bill,Email,,918927764,5650,Three,1,Customer
3854,ERG,Closed,05/05/2020,Bill,Email,,918927764,5650,Three,1,Customer
2568,CTU,Closed,04/01/2021,Tony,Web,Page Update,943377288,5803,Three,6,Customer
2569,CTV,Closed,16/12/2020,Rob,Web,,943377288,5803,Three,6,Customer
2570,CTW,Closed,24/11/2020,Rob,Email,,943377288,5803,Three,6,Customer
2571,CTX,Closed,12/10/2020,Tony,Web,Page Update,943377288,5803,Three,6,Customer
2572,CTY,Closed,01/06/2020,Bill,Email,,943377288,5803,Three,6,Customer
1643,BKF,Closed,18/09/2020,Rob,Web,Page Adding,919061945,5763,Three,2,Customer
1644,BKG,Closed,17/08/2020,Rob,Web,General,919061945,5763,Three,2,Customer
3855,ERH,Closed,17/11/2020,Rob,Email,General,919061428,6780,Three,1,Customer
3856,ERI,Closed,19/10/2020,Rob,Web,Page Update,919061428,6780,Three,1,Customer
3857,ERJ,Closed,06/08/2020,Rob,Web,General,919061428,6780,Three,1,Customer
3858,ERK,Closed,06/08/2020,Rob,Web,Page Update,919061428,6780,Three,1,Customer
3859,ERL,Closed,17/06/2020,Bill,Email,,919061428,6780,Three,1,Customer
3860,ERM,Closed,19/05/2020,Bill,Email,,919061428,6780,Three,1,Customer
3946,EUU,Closed,11/06/2020,Bill,Email,,2580784143,6401,Two,2,Customer
3947,EUV,Closed,20/05/2020,Bill,Email,,2580784143,6401,Two,2,Customer
3948,EUW,Closed,01/05/2020,Bill,Email,,2580784143,6401,Two,2,Customer
3559,EFX,Closed,11/12/2020,Rob,Web,,2318398690,7458,Three,2,Customer
3560,EFY,Closed,06/08/2020,Rob,Web,Page Adding,2318398690,7458,Three,2,Customer
3561,EFZ,Closed,05/08/2020,Rob,Web,Page Adding,2318398690,7458,Three,2,Customer
2011,BYJ,Closed,07/10/2020,Rob,Web,General,942625943,5763,Three,7,Customer
2012,BYK,Closed,15/06/2020,Bill,Email,,942625943,5763,Three,7,Customer
3867,ERT,Closed,09/07/2020,Rob,Web,Page Update,2530837295,2260,One,1,Customer
3868,ERU,Closed,07/07/2020,Rob,Web,Page Adding,2530837295,2260,One,1,Customer
3869,ERV,Closed,09/06/2020,Bill,Email,,2530837295,2260,One,1,Customer
3870,ERW,Closed,09/06/2020,Bill,Email,,2530837295,2260,One,1,Customer
1585,BHZ,Closed,18/01/2021,Lee,Email,,919061672,5368,Three,0,Prospect
302,KQ,Closed,11/05/2020,Bill,Email,,968932496,2328,One,2,Customer
2649,CWX,Closed,11/01/2021,Rob,Web,Page Adding,968932496,2328,One,2,Customer
2650,CWY,Closed,06/07/2020,Rob,Web,Delivery Error,968932496,2328,One,2,Customer
6,G,Closed,03/06/2020,Bill,Email,,918928388,4754,Three,2,Customer
7,H,Closed,19/05/2020,Bill,Email,,918928388,4754,Three,2,Customer
8,I,Closed,29/04/2020,Bill,Email,,918928388,4754,Three,2,Customer
9,J,Closed,28/04/2020,Bill,Email,,918928388,4754,Three,2,Customer
1175,ASF,Closed,18/01/2021,Rob,Web,Page Adding,918928388,4754,Three,2,Customer
1176,ASG,Closed,20/10/2020,Rob,Web,Page Update,918928388,4754,Three,2,Customer
1177,ASH,Closed,30/09/2020,Rob,Web,Page Update,918928388,4754,Three,2,Customer
1178,ASI,Closed,10/08/2020,Rob,Web,Page Update,918928388,4754,Three,2,Customer
1179,ASJ,Closed,22/07/2020,Rob,Email,Delivery Error,918928388,4754,Three,2,Customer
1180,ASK,Closed,22/07/2020,Rob,Web,Page Adding,918928388,4754,Three,2,Customer
1181,ASL,Closed,06/07/2020,Rob,Web,Page Update,918928388,4754,Three,2,Customer
1182,ASM,Closed,02/07/2020,Bill,Web,Page Adding,918928388,4754,Three,2,Customer
1543,BGJ,Closed,27/12/2020,Lee,Web,,919061583,4283,Two,4,Customer
1544,BGK,Closed,22/12/2020,Rob,Email,,919061583,4283,Two,4,Customer
1545,BGL,Closed,11/05/2020,Bill,Email,,919061583,4283,Two,4,Customer
1867,BSV,Closed,22/09/2020,Rob,Web,Page Adding,942625697,6119,Two,4,Customer
150,EU,Closed,05/05/2020,Bill,Email,,942625756,7704,Three,4,Customer
2043,BZP,Closed,04/09/2020,Rob,Email,Page Adding,943214503,12294,Three,4,Customer
3861,ERN,Closed,15/01/2021,Rob,Web,Page Adding,919062422,5650,Three,1,Customer
3862,ERO,Closed,01/01/2021,James,Email,,919062422,5650,Three,1,Customer
98,CU,Closed,28/04/2020,Bill,Email,,919061976,5368,Three,0,Prospect
1787,BPT,Closed,27/07/2020,Steve,Email,,919062593,5938,Three,3,Customer
1788,BPU,Closed,22/06/2020,Bill,Email,,919062593,5938,Three,3,Customer
2529,CSH,Closed,02/11/2020,Rob,Web,Page Update,943377243,5697,Three,5,Customer
3863,ERP,Closed,10/09/2020,Rob,Email,General,918927796,5650,Two,1,Customer
2907,DGV,Closed,27/07/2020,Steve,Email,,1115617423,5650,Two,2,Customer
2908,DGW,Closed,14/07/2020,Rob,Email,Page Adding,1115617423,5650,Two,2,Customer
2909,DGX,Closed,08/07/2020,Rob,Email,Page Adding,1115617423,5650,Two,2,Customer
1005,ALR,Closed,08/12/2020,Rob,Web,Page Update,918927413,9040,Two,0,Prospect
1006,ALS,Closed,25/11/2020,Rob,Web,Page Update,918927413,9040,Two,0,Prospect
1007,ALT,Closed,24/11/2020,Rob,Web,Delivery Error,918927413,9040,Two,0,Prospect
2871,DFL,Closed,13/01/2021,Rob,Web,General,1082619828,5616,Two,3,Customer
2872,DFM,Closed,17/12/2020,Rob,Web,Page Update,1082619828,5616,Two,3,Customer
2873,DFN,Closed,03/12/2020,Rob,Web,General,1082619828,5616,Two,3,Customer
2874,DFO,Closed,23/11/2020,James,Web,,1082619828,5616,Two,3,Customer
2875,DFP,Closed,23/11/2020,James,Web,,1082619828,5616,Two,3,Customer
2876,DFQ,Closed,18/11/2020,Rob,Web,General,1082619828,5616,Two,3,Customer
2877,DFR,Closed,20/07/2020,Rob,Web,Information Request,1082619828,5616,Two,3,Customer
2878,DFS,Closed,14/07/2020,Rob,Web,Page Update,1082619828,5616,Two,3,Customer
2879,DFT,Closed,14/07/2020,Rob,Web,Page Update,1082619828,5616,Two,3,Customer
2880,DFU,Closed,25/06/2020,Rob,Email,Page Adding,1082619828,5616,Two,3,Customer
2881,DFV,Closed,12/06/2020,Bill,Email,,1082619828,5616,Two,3,Customer
2882,DFW,Closed,11/06/2020,Bill,Email,,1082619828,5616,Two,3,Customer
2883,DFX,Closed,11/06/2020,Bill,Email,,1082619828,5616,Two,3,Customer
1497,BEP,Closed,01/07/2020,Bill,Email,,919061317,10057,Two,2,Customer
1498,BEQ,Closed,01/07/2020,Bill,Web,Page Update,919061317,10057,Two,2,Customer
3895,ESV,Closed,19/06/2020,Bill,Email,,2536259769,3955,Three,2,Customer
276,JQ,Closed,27/05/2020,Bill,Email,,943377211,5938,Three,3,Customer
529,TJ,Closed,27/05/2020,Bill,Email,,3149629798,5396,Two,3,Customer
3974,EVW,Closed,08/10/2020,Rob,Email,General,3149629798,5396,Two,3,Customer
3975,EVX,Closed,08/10/2020,Rob,Email,General,3149629798,5396,Two,3,Customer
3976,EVY,Closed,08/10/2020,Rob,Email,General,3149629798,5396,Two,3,Customer
